,obj_names,magnitudes,fluxes,times_sum,magnitudes_g,fluxes_g,times_g,magnitudes_r,fluxes_r,times_r
1080,ZTF20aazswwk,18.245170763868895,0.18278127163648605,58995.26747156349,18.98528975863089,0.09244514256715775,58988.60786858774,18.93978341419412,0.0964021310210228,59004.14694219783
1081,ZTF20aazstdx,17.121189937114725,0.5146642774343491,58995.94842244223,17.787983860951627,0.2784879803657532,58995.94842244223,17.966909227103233,0.2361762970685959,58995.94842244223
1082,ZTF20aazrxef,17.24386085883905,0.45968005061149597,58996.111373082014,17.939318049594597,0.24225501716136932,58995.50483010525,17.983877607265907,0.2325139194726944,59007.63568964057
1083,ZTF20aazpyhy,17.452932571351027,0.3791638910770416,58997.041295465715,18.3123399140539,0.1718161702156067,58995.045849686925,18.0257366032507,0.22372028231620789,59001.0321870233
1084,ZTF20aazpwen,18.307652254823417,0.17255958914756775,58991.3717697636,19.167304394354076,0.07817686349153519,58990.70803309088,18.95890407742103,0.09471927583217621,58991.70363809996
1085,ZTF20aazpaki,17.975837806487974,0.2342420592904091,58994.537209812144,18.673169927489024,0.12323442101478577,58994.05266073336,18.78467564325605,0.11120638996362686,58994.537209812144
1086,ZTF20aazoqmh,16.832011096255794,0.6717312633991241,58995.64857849984,17.499329838426483,0.36330223083496094,58995.64857849984,17.676706886797074,0.3085440993309021,58996.2335146665
1087,ZTF20aazooyu,17.925979201171174,0.24524960666894913,58996.48804531,18.611856998808893,0.1303938776254654,58995.52169242919,18.743624366011254,0.11549156159162521,58997.937574631214
1088,ZTF20aaznpor,16.524064950866485,0.8920188248157501,58992.596173312224,17.357489287439755,0.41400375962257385,58992.273541906165,17.20023372557109,0.4785270690917969,58992.918804718276
1089,ZTF20aazhtvi,17.789968743440507,0.2779793292284012,58995.03458827375,18.51611189896248,0.14241483807563782,58994.25781779093,18.569452191289464,0.13558733463287354,58995.03458827375
1090,ZTF20aazdsty,17.41080175021373,0.39416612684726715,58990.54219306575,18.09622481496596,0.20965734124183655,58990.54219306575,18.234957373909772,0.1845087856054306,58990.54219306575
1091,ZTF20aazdsjr,17.461508700104876,0.3761807084083557,58992.78725902732,18.23932014705248,0.1837688684463501,58993.53447622328,18.1880815522243,0.19264927506446838,58992.78725902732
1092,ZTF20aayxldg,16.794456047298283,0.695372611284256,58993.48423645251,17.59344028031835,0.33313778042793274,58993.48423645251,17.50252448057248,0.36223483085632324,58993.48423645251
1093,ZTF20aayxdse,17.863916067531303,0.25967705249786377,58980.85653266865,18.58364063682569,0.13382700085639954,58980.85653266865,18.644583560710664,0.12652215361595154,58981.48095992825
1094,ZTF20aayvymx,17.585596203515692,0.335553303360939,58988.47281543221,18.343065769728927,0.1670220047235489,58988.47281543221,18.333298581740628,0.16853129863739014,58988.47281543221
1095,ZTF20aayvubx,16.32157722254787,1.074902594089508,58993.74943426067,17.02721617861923,0.561194658279419,58993.072100857644,17.10368563891921,0.5230289697647095,58995.10410106674
1096,ZTF20aayprqz,16.06768368579845,1.3580836653709412,58993.7708364163,16.732287514531404,0.7363511919975281,58992.8519918365,16.910808268940364,0.6247074604034424,58994.689680996096
1097,ZTF20aaynrrh,13.923568207218924,9.78526782989502,58975.20255789999,14.672581877461104,4.908708572387695,58975.20255789999,14.669216922713783,4.923945426940918,58992.682148364634
1098,ZTF20aayknlo,14.874320040332739,4.0763548612594604,58986.11079823752,15.565961367711143,2.155834674835205,58986.11079823752,15.691152951146668,1.9210506677627563,58986.70684972438
1099,ZTF20aayjyhp,18.163012480976192,0.19714919477701187,58983.739426551656,18.887147847851704,0.10119076073169708,58982.85463067489,18.93081579235735,0.09720166027545929,58985.06662036681
1100,ZTF20aayjxdv,17.36659849843995,0.41054484248161316,58987.644902169915,18.071693691726516,0.2144482582807541,58986.898874182036,18.16187768625972,0.19735535979270935,58988.390930157795
1101,ZTF20aaybvye,17.736430473141883,0.2920302301645279,58986.678945630185,18.4495563397501,0.15141798555850983,58985.26824323624,18.51304033728423,0.14281830191612244,58988.089648024135
1102,ZTF20aaxxepr,17.70123619584945,0.3016515225172043,58983.46192595555,18.358934172176106,0.16459867358207703,58981.738745888884,18.50367796794099,0.14405515789985657,58986.33389273333
1103,ZTF20aaxxcms,17.513648478535867,0.35854247212409973,58982.63327523645,18.167548436082754,0.19632726907730103,58982.04785412736,18.368467270582073,0.16315977275371552,58983.80411745462
1104,ZTF20aaxuwuh,17.88093221761132,0.2556390017271042,58983.24077988088,18.61397766351474,0.13013944029808044,58980.209962213194,18.594535459257592,0.1324908286333084,58984.97267569098
1105,ZTF20aaxunbm,17.856425295653292,0.2614748254418373,58976.7919665545,18.50563683536587,0.14379549026489258,58974.912399002984,18.68335160744859,0.12208417057991028,58979.29805662318
1106,ZTF20aaxndzx,18.14315820066646,0.2007875218987465,58981.724548344355,18.85943025829007,0.10380730032920837,58981.17893409991,18.92703766392697,0.0975404903292656,58982.815776833246
1107,ZTF20aaxmtxg,18.04430392877782,0.21992693841457367,58981.27569769786,18.73215955000897,0.11671755462884903,58981.71828561503,18.85859185651431,0.10388749092817307,58980.39052186352
1108,ZTF20aaxccrm,17.861628584433376,0.26022472977638245,58980.37008298788,18.558217638694725,0.13699759542942047,58979.80524946667,18.66681628268284,0.12395769357681274,58981.49975003031
1109,ZTF20aawqywr,17.03330427577802,0.558056652545929,58981.27679620587,17.84465148901998,0.26432570815086365,58980.15321069678,17.7213079641291,0.29612618684768677,58982.400381714964
1110,ZTF20aawoojh,17.990131502387918,0.23117847740650177,58976.47143111712,18.746323248989256,0.1152048334479332,58976.08737656661,18.72987053049922,0.11696388572454453,58977.62359476864
1111,ZTF20aawmlfq,15.806840207370062,1.7268869876861572,58978.4124666513,16.528504973022173,0.8883784413337708,58978.4124666513,16.591231266411086,0.8385085463523865,58978.4124666513
1112,ZTF20aawijco,18.089847189092286,0.21089249476790428,58991.9907421546,19.4772738080546,0.058761175721883774,58994.743962200046,18.441917030988126,0.1524871289730072,58990.1552621243
1113,ZTF20aawgrcu,18.19770017225226,0.19095011800527573,58975.39728223839,19.114736455767243,0.08205506950616837,58964.3959144,18.739921425293346,0.11588612198829651,58978.69769258991
1114,ZTF20aawdjlp,16.07033415779092,1.3547723889350891,58979.29526793632,16.789499887201877,0.6985540986061096,58979.29526793632,16.854279108486118,0.6580946445465088,58978.70961055147
