,obj_names,magnitudes,fluxes,times_sum,magnitudes_g,fluxes_g,times_g,magnitudes_r,fluxes_r,times_r
147,ZTF21abgcgem,17.496323579549788,0.36430958,59392.51672873639,18.236958080530165,0.1841691,59390.42106796063,18.217033439874648,0.18758003,59392.51672873639
148,ZTF21abfyxpf,16.721559458971022,0.7436631,59393.106272799836,17.459743985533713,0.37679264,59390.807042533175,17.476713874936102,0.3709492,59394.25588793317
149,ZTF21abfxlvo,17.435121381282805,0.38543528,59393.40044575754,18.22890638709068,0.18553995,59393.40044575754,18.144561195373534,0.20052822,59394.73090053734
150,ZTF21abfxhrn,17.69934936761856,0.3021762,59406.342152075864,19.33719798326492,0.06685299,59386.2037472032,17.940149748325346,0.24206953,59406.342152075864
151,ZTF21abfqisi,17.63716615140438,0.3199879,59389.09941917564,18.35140466094017,0.16574413,59389.09941917564,18.416727924346922,0.1560662,59390.79443495747
152,ZTF21abfoyac,16.98646272867918,0.5826596,59397.648957044345,17.949040228128432,0.24009544,59393.41576914535,17.528470972180365,0.3536809,59401.88214494334
153,ZTF21abfoace,18.069189929962157,0.21494336,59393.84692361012,19.12365719079971,0.081383646,59393.84692361012,18.571260118484496,0.13536176,59395.057161638404
154,ZTF21abfnjiu,17.525220134854315,0.35474145,59388.36339309202,18.22465761899948,0.18626745,59388.36339309202,18.333667808771132,0.16847399,59388.36339309202
155,ZTF21abfnfdw,16.116080911457537,1.2988758,59393.39215034242,16.828096577525137,0.6741575,59391.85931107171,16.905116544663905,0.62799096,59393.39215034242
156,ZTF21abflmkk,17.014873506128787,0.56761074,59393.96951972932,17.71203144788742,0.29866713,59393.16284978891,17.821939432621,0.26991326,59393.96951972932
157,ZTF21abflgpq,17.7151416182518,0.29781282,59388.44231247457,18.639290475845335,0.12714048,59388.44231247457,18.31540852189064,0.17133126,59390.49982124427
158,ZTF21abfjlxb,17.72037281990051,0.29638135,59389.95483049409,18.44498916864395,0.15205626,59389.95483049409,18.494266712665556,0.14530927,59390.480065015305
159,ZTF21abfjgwr,18.036587530374526,0.22149554,59387.95248129288,18.760930144786833,0.11366531,59385.771819814094,18.801884496212004,0.109457664,59387.225594133284
160,ZTF21abfiuqf,17.746548497676848,0.28932142,59382.678086535256,18.588413590192793,0.13323998,59382.678086535256,18.407163166999815,0.15744711,59385.86512170294
161,ZTF21abfflmp,18.201866739988326,0.19021873,59388.67126858591,18.98382976055145,0.09256952,59385.69465698491,18.916474723815917,0.09849409,59388.67126858591
162,ZTF21abephjt,16.41095671672374,0.98995924,59384.29683396372,17.1408407330513,0.50543314,59385.72894231523,17.184212872385977,0.48564044,59384.29683396372
163,ZTF21abeokcr,17.959696048498152,0.23775059,59382.83493896368,18.705331230163573,0.11963756,59382.83493896368,18.7048897087574,0.119686216,59381.688408027316
164,ZTF21abedvkp,18.28439458608627,0.17629589,59384.39984954547,19.133317613601683,0.08066275,59382.03789738789,18.894384348392485,0.100518554,59385.58082562426
165,ZTF21abebgfr,17.313214087486266,0.43123537,59397.72020389196,18.17006959915161,0.1958719,59391.18490577074,17.922544026374815,0.24602677,59399.89863659903
166,ZTF21abdxhgv,18.434561485052107,0.1535237,59391.540996104966,19.301229858398436,0.069104776,59391.540996104966,19.070001983642577,0.085506506,59396.13369777367
167,ZTF21abdveqn,16.185879179835318,1.2180029,59384.553561216264,17.196909257769583,0.47999454,59383.54588421525,16.716097028553484,0.74741393,59384.553561216264
168,ZTF21abduoun,18.185071790218352,0.19318405,59382.14417085437,19.127476358413695,0.08109786,59380.975296228105,18.72722610235214,0.11724912,59384.4819201069
169,ZTF21abdthxn,18.075024330615996,0.2137914,59380.800832844456,18.81835534572601,0.10780971,59382.57921902223,18.83446961045265,0.10622144,59380.800832844456
170,ZTF21abdmevk,16.373230264149605,1.0249623,59376.114389116214,17.02337476760149,0.5631837,59376.114389116214,17.214377218484877,0.47233388,59380.552671011166
171,ZTF21abdlyrc,17.561581128835677,0.343058,59382.89672454539,18.29197838306427,0.17506877,59382.28134645852,18.315923953056334,0.17124994,59382.89672454539
172,ZTF21abdlvxh,16.44445947241038,0.9598784,59379.7710378333,17.14843868613243,0.5019085,59378.46045422118,17.24395982325077,0.45963815,59380.42632963936
