,obj_names,magnitudes,fluxes,times_sum,magnitudes_g,fluxes_g,times_g,magnitudes_r,fluxes_r,times_r
18,ZTF21abtcgoh,14.549752745050032,5.496660351753235,59463.59816815445,15.622686962444213,2.0460922718048096,59439.44332179987,14.995347401841695,3.6463725566864014,59468.58250152921
19,ZTF21absvlrr,14.630656627495501,5.101963520050049,59456.155353644404,15.314715213011993,2.7171518802642822,59455.75208671612,15.453633004072259,2.390819549560547,59456.55862057269
20,ZTF21absbujl,17.296837128063164,0.43778930604457855,59450.20054396661,17.943075058318453,0.24141818284988403,59449.77638747064,18.160997439177976,0.19751542806625366,59451.473013454495
21,ZTF21abrzsol,16.048670869131122,1.3820751309394836,59445.27641939504,16.740788518919985,0.7306082844734192,59444.88287141525,16.864313601254665,0.6520404815673828,59445.66996737484
22,ZTF21abrylwg,18.12975560001839,0.2032814547419548,59447.27193742633,18.97750350616278,0.09311048686504364,59445.61826037989,18.787561874262142,0.11091116070747375,59447.68535668794
23,ZTF21abrxwvv,18.210855034025272,0.18865051120519638,59446.30929551929,18.890606674513432,0.10086891055107117,59445.62620442434,19.006074268120244,0.09069227427244186,59449.04165989911
24,ZTF21abrxoir,16.4564820708018,0.9493080675601959,59454.441194688996,17.19366317393437,0.4814317524433136,59453.57452895768,17.218436113029888,0.4705714285373688,59455.30786042031
25,ZTF21abrxgiv,17.912029242582193,0.24842099845409393,59444.98117084651,18.76827492492294,0.11289898306131363,59442.673278731345,18.514495738771075,0.14262698590755463,59448.0583603334
26,ZTF21abrpoaq,18.083997745910946,0.212031751871109,59450.98288157289,18.78509471751906,0.11116347461938858,59448.86478451228,18.86633504730098,0.10314922779798508,59452.67735922137
27,ZTF21abrpkzp,17.809840054388598,0.27293798327445984,59448.54087634443,18.59590642195124,0.13232363760471344,59446.12648801109,18.507022855926547,0.14361204206943512,59449.345672455536
28,ZTF21abrpdsp,16.784107867096715,0.7020319104194641,59447.90624486885,17.627327992788647,0.32290056347846985,59447.03775207087,17.450320502837272,0.38007718324661255,59448.34049126784
29,ZTF21abrotmc,18.288049639142816,0.17570339143276215,59446.99474490087,19.14821847360131,0.07956326752901077,59444.60402672713,18.890387037661156,0.10088931769132614,59448.0193384039
30,ZTF21abrmefg,18.143024089577175,0.20081232488155365,59445.88963872731,18.91837122013243,0.09832218289375305,59445.5055728364,18.870120494464317,0.1027902215719223,59446.65777050913
31,ZTF21abrluay,17.716558439013298,0.29742442071437836,59446.139077227395,18.54620697782858,0.13852150738239288,59443.53805028799,18.279239742253576,0.17713488638401031,59477.35140050016
32,ZTF21abrlslx,17.73228068883773,0.29314853250980377,59448.01045526673,18.42051747936314,0.155522421002388,59446.86230256067,18.519106961785972,0.1420225203037262,59450.306760678846
33,ZTF21abrhggj,18.039953064768802,0.22081001847982407,59444.87705282732,18.72967447614098,0.1169850081205368,59444.48313120409,18.847982213840524,0.10490763932466507,59446.45273932025
34,ZTF21abrghol,16.18606654003042,1.2177927494049072,59447.974574328444,16.898494720817077,0.6318327188491821,59447.085742023395,16.974950017430476,0.5888707637786865,59448.86340663349
35,ZTF21abrgbex,17.565145764231975,0.3419335335493088,59436.941495593914,18.292305425251044,0.17501603066921234,59436.941495593914,18.34199321966342,0.16718707978725433,59437.33498967876
36,ZTF21abraccv,16.7342273512253,0.7350367605686188,59445.2064941899,17.5889793695005,0.33450934290885925,59444.742066346465,17.37917607885418,0.40581637620925903,59446.59977772019
37,ZTF21abqvzjy,16.496486740945947,0.9149667322635651,59437.686977272715,17.44321097043888,0.3825741410255432,59436.717478581806,17.077875850579833,0.5356112122535706,59438.65647596363
38,ZTF21abqueax,18.13007582908503,0.20322150737047195,59443.203211964814,18.873208892498862,0.10249824821949005,59441.66692268401,18.87752827068052,0.10209129005670547,59443.971356605216
39,ZTF21abqsysj,16.03458484874746,1.400122582912445,59447.802976681596,16.743477138412413,0.7288013100624084,59447.802976681596,16.831791028704693,0.6718674302101135,59448.287688031094
40,ZTF21abqpwpu,18.14868766953797,0.19976754486560822,59442.407735333305,18.892197500603785,0.10072122514247894,59441.55898439795,18.89765813237208,0.10021592676639557,59443.68086173635
41,ZTF21abqmrun,18.260305240571817,0.1802510917186737,59444.45924286458,18.93776433876563,0.09658157080411911,59441.938404854474,19.0660671281768,0.08581696450710297,59446.98008087468
42,ZTF21abqmrtm,17.61718806851449,0.32593032717704773,59437.40089643628,18.431941944665525,0.1538945436477661,59437.40089643628,18.310953025565823,0.17203578352928162,59437.40089643628
43,ZTF21abqikvn,15.274298544216832,2.8202043771743774,59441.05646987276,15.991242736798466,1.4571454524993896,59441.05646987276,16.06257759109333,1.3644856214523315,59440.55250125155
44,ZTF21abqftqr,15.973956952887539,1.480530023574829,59443.234066502,16.80639897202158,0.6877655386924744,59442.20602263736,16.648771649759674,0.7952274084091187,59443.748088434324
45,ZTF21abpxquj,15.368849116098653,2.584998846054077,59441.09776067767,16.229019779749628,1.1705557107925415,59433.516591344334,15.993997470604533,1.4534530639648438,59444.130228411006
46,ZTF21abpvssa,17.18349821043399,0.4859602153301239,59440.51802187294,17.992526465441344,0.23066909611225128,59438.946157042636,17.868673361016484,0.2585417330265045,59442.089886703245
47,ZTF21abptxfk,16.32999997030858,1.0665961503982544,59434.792761312056,17.054569922749764,0.5472326874732971,59433.78343635044,17.10127679499988,0.5241906642913818,59435.29742379286
48,ZTF21abprzfg,16.883340897206427,0.6407131552696228,59436.2864081557,17.541691316728105,0.34940046072006226,59436.2864081557,17.738649827495394,0.2914339005947113,59436.780190071855
49,ZTF21abplhpw,17.892611402939455,0.25290384888648987,59440.12787490011,18.85624344989142,0.10411243885755539,59437.50339690012,18.437781750571567,0.15306901931762695,59442.75235290009
50,ZTF21abpjpxr,18.036002513253795,0.22161491960287094,59434.828127081724,18.76828603093975,0.1128978282213211,59434.19241966051,18.796085524673664,0.11004385352134705,59435.46383450294
51,ZTF21abpivbd,16.956540975133784,0.5989404022693634,59442.67492848182,17.631122908568326,0.3217739164829254,59442.19109302121,17.78932912610144,0.27814313769340515,59443.642599403036
52,ZTF21abpapvy,18.187732250666862,0.1927112638950348,59432.88086382419,18.957896100005776,0.09480725228786469,59432.42701386661,18.919692275323513,0.09820262342691422,59433.78856373934
